,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
2853,28.67511671,-2.584974518,9.378597107,-0.08622070312
2854,28.68516671,-2.428998871,9.239386597,-0.09699829102
2855,28.69521771,-2.376607819,9.240284729,-0.1395098877
2856,28.70526771,-2.425256653,9.358089752,-0.173638916
2857,28.71531871,-2.510579224,9.543105011,-0.1905537415
2858,28.72536971,-2.594853973,9.699380035,-0.1880090332
2859,28.73541971,-2.690355377,9.729617157,-0.1737886047
2860,28.74547071,-2.712359619,9.662406921,-0.1666035461
2861,28.75552071,-2.662363586,9.56660614,-0.1124162292
2862,28.76557171,-2.571053467,9.481732635,0.03772155762
2863,28.77562171,-2.472857666,9.405690765,0.1959425354
2864,28.78567271,-2.376158752,9.321565704,0.2146536255
2865,28.79572271,-2.295177155,9.318122864,0.08981323242
2866,28.80577371,-2.264191589,9.38877594,-0.08128097534
2867,28.81582371,-2.227068787,9.476643219,-0.2303709412
2868,28.82587471,-2.232307892,9.542655945,-0.287252655
2869,28.83592571,-2.264490967,9.584419098,-0.2496807861
2870,28.84597571,-2.305505676,9.65911377,-0.1529818726
2871,28.85602671,-2.339784393,9.738748169,0.007035369873
2872,28.86607671,-2.372117157,9.777367859,0.1450483704
2873,28.87612771,-2.355651398,9.760752411,0.220790863
2874,28.88617771,-2.316882019,9.699380035,0.2168989563
2875,28.89622871,-2.303110657,9.658964081,0.1740879822
2876,28.90627871,-2.327360229,9.660910034,0.170944519
2877,28.91632971,-2.408790894,9.694889374,0.2109114075
2878,28.92638071,-2.49111969,9.732161865,0.3005749512
2879,28.93643071,-2.498903503,9.665101318,0.4864883423
2880,28.94648171,-2.451751556,9.560019836,0.7089257812
2881,28.95653171,-2.409389648,9.440418549,0.9401948547
2882,28.96658271,-2.28634552,9.342372437,1.168021088
2883,28.97663271,-2.173629913,9.373058624,1.313069458
2884,28.98668371,-2.1061203,9.445208588,1.249451752
2885,28.99673371,-2.088307343,9.399553528,1.105451202
2886,29.00678471,-2.114502869,9.178912354,1.025667114
2887,29.01683471,-2.059417419,8.789272614,1.034498749
2888,29.02688571,-2.033221893,8.523425446,0.9848020935
2889,29.03693571,-2.157912598,8.573571167,0.9520202637
2890,29.04698671,-2.379451904,8.972042542,0.9818083191
2891,29.05703771,-2.771187286,9.465266876,1.04138443
2892,29.06708771,-3.284170532,9.923164673,1.183289337
2893,29.07713871,-3.551963654,10.28002258,1.486558685
2894,29.08718871,-3.274141388,10.8265361,2.405048676
2895,29.09723971,-2.836451569,11.45373184,3.922892303
2896,29.10728971,-2.523003387,11.59189453,5.117857361
